2022-Dec-24 00:33:55.525685, CUSIP: 91282CFX4, Side: bid, Order ID: 0, Order type: MARKET, Price: 99-001, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.119520, CUSIP: 912810TL2, Side: bid, Order ID: 10346, Order type: MARKET, Price: 99-021, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.137489, CUSIP: 912810TL2, Side: offer, Order ID: 10347, Order type: MARKET, Price: 99-025, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.147446, CUSIP: 912810TL2, Side: bid, Order ID: 10348, Order type: MARKET, Price: 99-035, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.156425, CUSIP: 912810TL2, Side: offer, Order ID: 10349, Order type: MARKET, Price: 99-041, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.166439, CUSIP: 912810TL2, Side: bid, Order ID: 10350, Order type: MARKET, Price: 99-051, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.175374, CUSIP: 912810TL2, Side: offer, Order ID: 10351, Order type: MARKET, Price: 99-055, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.185348, CUSIP: 912810TL2, Side: bid, Order ID: 10352, Order type: MARKET, Price: 99-065, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.195368, CUSIP: 912810TL2, Side: offer, Order ID: 10353, Order type: MARKET, Price: 99-071, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.205328, CUSIP: 912810TL2, Side: bid, Order ID: 10354, Order type: MARKET, Price: 99-081, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.215268, CUSIP: 912810TL2, Side: offer, Order ID: 10355, Order type: MARKET, Price: 99-085, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.224240, CUSIP: 912810TL2, Side: bid, Order ID: 10356, Order type: MARKET, Price: 99-095, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.234214, CUSIP: 912810TL2, Side: offer, Order ID: 10357, Order type: MARKET, Price: 99-101, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.244190, CUSIP: 912810TL2, Side: bid, Order ID: 10358, Order type: MARKET, Price: 99-111, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.253164, CUSIP: 912810TL2, Side: offer, Order ID: 10359, Order type: MARKET, Price: 99-115, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.263138, CUSIP: 912810TL2, Side: bid, Order ID: 10360, Order type: MARKET, Price: 99-125, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.273112, CUSIP: 912810TL2, Side: offer, Order ID: 10361, Order type: MARKET, Price: 99-131, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.283085, CUSIP: 912810TL2, Side: bid, Order ID: 10362, Order type: MARKET, Price: 99-141, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.293059, CUSIP: 912810TL2, Side: offer, Order ID: 10363, Order type: MARKET, Price: 99-145, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.304028, CUSIP: 912810TL2, Side: bid, Order ID: 10364, Order type: MARKET, Price: 99-155, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.315997, CUSIP: 912810TL2, Side: offer, Order ID: 10365, Order type: MARKET, Price: 99-161, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.328962, CUSIP: 912810TL2, Side: bid, Order ID: 10366, Order type: MARKET, Price: 99-171, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.343921, CUSIP: 912810TL2, Side: offer, Order ID: 10367, Order type: MARKET, Price: 99-175, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.356889, CUSIP: 912810TL2, Side: bid, Order ID: 10368, Order type: MARKET, Price: 99-185, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.367859, CUSIP: 912810TL2, Side: offer, Order ID: 10369, Order type: MARKET, Price: 99-191, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.378827, CUSIP: 912810TL2, Side: bid, Order ID: 10370, Order type: MARKET, Price: 99-201, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.388803, CUSIP: 912810TL2, Side: offer, Order ID: 10371, Order type: MARKET, Price: 99-205, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.399771, CUSIP: 912810TL2, Side: bid, Order ID: 10372, Order type: MARKET, Price: 99-215, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.409746, CUSIP: 912810TL2, Side: offer, Order ID: 10373, Order type: MARKET, Price: 99-221, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.419717, CUSIP: 912810TL2, Side: bid, Order ID: 10374, Order type: MARKET, Price: 99-231, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.430691, CUSIP: 912810TL2, Side: offer, Order ID: 10375, Order type: MARKET, Price: 99-235, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.440702, CUSIP: 912810TL2, Side: bid, Order ID: 10376, Order type: MARKET, Price: 99-245, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.450636, CUSIP: 912810TL2, Side: offer, Order ID: 10377, Order type: MARKET, Price: 99-251, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.460651, CUSIP: 912810TL2, Side: bid, Order ID: 10378, Order type: MARKET, Price: 99-261, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.470583, CUSIP: 912810TL2, Side: offer, Order ID: 10379, Order type: MARKET, Price: 99-265, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.480567, CUSIP: 912810TL2, Side: bid, Order ID: 10380, Order type: MARKET, Price: 99-275, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.490531, CUSIP: 912810TL2, Side: offer, Order ID: 10381, Order type: MARKET, Price: 99-281, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.500505, CUSIP: 912810TL2, Side: bid, Order ID: 10382, Order type: MARKET, Price: 99-291, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.511509, CUSIP: 912810TL2, Side: offer, Order ID: 10383, Order type: MARKET, Price: 99-295, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.530691, CUSIP: 912810TL2, Side: bid, Order ID: 10384, Order type: MARKET, Price: 99-305, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.540667, CUSIP: 912810TL2, Side: offer, Order ID: 10385, Order type: MARKET, Price: 99-311, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.551671, CUSIP: 912810TL2, Side: bid, Order ID: 10386, Order type: MARKET, Price: 100-001, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.561631, CUSIP: 912810TL2, Side: offer, Order ID: 10387, Order type: MARKET, Price: 100-005, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.571582, CUSIP: 912810TL2, Side: bid, Order ID: 10388, Order type: MARKET, Price: 100-015, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.582589, CUSIP: 912810TL2, Side: offer, Order ID: 10389, Order type: MARKET, Price: 100-021, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.600545, CUSIP: 912810TL2, Side: bid, Order ID: 10390, Order type: MARKET, Price: 100-031, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.613470, CUSIP: 912810TL2, Side: offer, Order ID: 10391, Order type: MARKET, Price: 100-035, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.623443, CUSIP: 912810TL2, Side: bid, Order ID: 10392, Order type: MARKET, Price: 100-045, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.632418, CUSIP: 912810TL2, Side: offer, Order ID: 10393, Order type: MARKET, Price: 100-051, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.642394, CUSIP: 912810TL2, Side: bid, Order ID: 10394, Order type: MARKET, Price: 100-061, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.652389, CUSIP: 912810TL2, Side: offer, Order ID: 10395, Order type: MARKET, Price: 100-065, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.661340, CUSIP: 912810TL2, Side: bid, Order ID: 10396, Order type: MARKET, Price: 100-075, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.671315, CUSIP: 912810TL2, Side: offer, Order ID: 10397, Order type: MARKET, Price: 100-081, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.681289, CUSIP: 912810TL2, Side: bid, Order ID: 10398, Order type: MARKET, Price: 100-091, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.690263, CUSIP: 912810TL2, Side: offer, Order ID: 10399, Order type: MARKET, Price: 100-095, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.701276, CUSIP: 912810TL2, Side: bid, Order ID: 10400, Order type: MARKET, Price: 100-105, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.710214, CUSIP: 912810TL2, Side: offer, Order ID: 10401, Order type: MARKET, Price: 100-111, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.723177, CUSIP: 912810TL2, Side: bid, Order ID: 10402, Order type: MARKET, Price: 100-121, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.733152, CUSIP: 912810TL2, Side: offer, Order ID: 10403, Order type: MARKET, Price: 100-125, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.742129, CUSIP: 912810TL2, Side: bid, Order ID: 10404, Order type: MARKET, Price: 100-135, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.752140, CUSIP: 912810TL2, Side: offer, Order ID: 10405, Order type: MARKET, Price: 100-141, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.762107, CUSIP: 912810TL2, Side: bid, Order ID: 10406, Order type: MARKET, Price: 100-151, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.772086, CUSIP: 912810TL2, Side: offer, Order ID: 10407, Order type: MARKET, Price: 100-155, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.782021, CUSIP: 912810TL2, Side: bid, Order ID: 10408, Order type: MARKET, Price: 100-165, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.791038, CUSIP: 912810TL2, Side: offer, Order ID: 10409, Order type: MARKET, Price: 100-171, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.799970, CUSIP: 912810TL2, Side: bid, Order ID: 10410, Order type: MARKET, Price: 100-181, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.808950, CUSIP: 912810TL2, Side: offer, Order ID: 10411, Order type: MARKET, Price: 100-185, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.818919, CUSIP: 912810TL2, Side: bid, Order ID: 10412, Order type: MARKET, Price: 100-195, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.828893, CUSIP: 912810TL2, Side: offer, Order ID: 10413, Order type: MARKET, Price: 100-201, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.838910, CUSIP: 912810TL2, Side: bid, Order ID: 10414, Order type: MARKET, Price: 100-211, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.847842, CUSIP: 912810TL2, Side: offer, Order ID: 10415, Order type: MARKET, Price: 100-215, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.857817, CUSIP: 912810TL2, Side: bid, Order ID: 10416, Order type: MARKET, Price: 100-225, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.868827, CUSIP: 912810TL2, Side: offer, Order ID: 10417, Order type: MARKET, Price: 100-231, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.880785, CUSIP: 912810TL2, Side: bid, Order ID: 10418, Order type: MARKET, Price: 100-241, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.896712, CUSIP: 912810TL2, Side: offer, Order ID: 10419, Order type: MARKET, Price: 100-245, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.912706, CUSIP: 912810TL2, Side: bid, Order ID: 10420, Order type: MARKET, Price: 100-255, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.923641, CUSIP: 912810TL2, Side: offer, Order ID: 10421, Order type: MARKET, Price: 100-261, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.933659, CUSIP: 912810TL2, Side: bid, Order ID: 10422, Order type: MARKET, Price: 100-271, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.944615, CUSIP: 912810TL2, Side: offer, Order ID: 10423, Order type: MARKET, Price: 100-275, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.955584, CUSIP: 912810TL2, Side: bid, Order ID: 10424, Order type: MARKET, Price: 100-285, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.965529, CUSIP: 912810TL2, Side: offer, Order ID: 10425, Order type: MARKET, Price: 100-291, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.975502, CUSIP: 912810TL2, Side: bid, Order ID: 10426, Order type: MARKET, Price: 100-301, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.984518, CUSIP: 912810TL2, Side: offer, Order ID: 10427, Order type: MARKET, Price: 100-305, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:47.994492, CUSIP: 912810TL2, Side: bid, Order ID: 10428, Order type: MARKET, Price: 100-315, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:48.004427, CUSIP: 912810TL2, Side: offer, Order ID: 10429, Order type: MARKET, Price: 100-315, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:48.014397, CUSIP: 912810TL2, Side: bid, Order ID: 10430, Order type: MARKET, Price: 100-311, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
